status_id,status_message,link_name,status_type,status_link,status_published,num_reactions,num_comments,num_shares,num_likes,num_loves,num_wows,num_hahas,num_sads,num_angrys
102988293558_10152762159303559,We have got great discounts on Men's Clothing!,Minimum 40% OFF on Men's Clothing!,link,http://dl.flipkart.com/dl/mens-clothing/pr?sid=2oq%2Cs9b&offer=b%3Amp%3Ac%3A0978b9f416.&ref=2bbd02a6-2477-4048-ae23-8b5fae634468&cmpid=content_clothing_min40off_nov2014_pagepost_fb,2014-10-31 23:30:01,824,107,12,824,0,0,0,0,0
102988293558_10152760958513559,Prepare the skin you intend to jump out of soon! What character do you intend to twist towards the scary side this Halloween?,Timeline Photos,photo,https://www.facebook.com/flipkart/photos/a.397237208558.175559.102988293558/10152760927368559/?type=3,2014-10-31 09:00:02,370,68,12,370,0,0,0,0,0
102988293558_10152760596228559,Fashion for your feet just got cheaper! Enjoy HUGE discounts on Women's Footwear!,"Shop for Rs. 1,799 and get EXTRA 30% OFF!",link,http://dl.flipkart.com/dl/womens-footwear/pr?sid=osp%2Ciko&offer=s%3Awsr%3Ac%3A094276e817.&icmpid=clp_ban_1_s%3Awsr%3Ac%3A094276e817&cmpid=content_footwear_extra30off_oct2014_pagepost_fb,2014-10-31 08:30:00,194,60,1,194,0,0,0,0,0
102988293558_10152760653728559,Our design team are taking #Halloween a bit too seriously... but they've nailed this wicked mural for our office!,Timeline Photos,photo,https://www.facebook.com/flipkart/photos/a.397237208558.175559.102988293558/10152760652193559/?type=3,2014-10-31 05:30:18,350,53,3,350,0,0,0,0,0
102988293558_10152760494048559,"We feature in this story on the ""good ol' days"" of India's hottest startups, nice walk down memory lane.",These early offices of India's hottest startups show how far they have come,link,http://bit.ly/1zhPpnd,2014-10-31 02:31:12,378,86,40,378,0,0,0,0,0
102988293558_10152758776103559,Winter is coming! Prepare your skin for the harsh cold with International Skincare!,FLAT 15% OFF on International Skincare Products!,link,http://dl.flipkart.com/dl/beauty-and-personal-care/pr?sid=t06&offer=s%3Awsr%3Ac%3A09f5eb0108.&cmpid=content_healthbeauty_oct2014_pagepost_fb,2014-10-30 08:30:01,451,52,5,451,0,0,0,0,0
102988293558_10152758875018559,The #HonorHolly is back in stock - exclusively on Flipkart. Don't miss out: http://bit.ly/Holly_Backinstock,Timeline Photos,photo,https://www.facebook.com/flipkart/photos/a.397237208558.175559.102988293558/10152758874518559/?type=3,2014-10-30 05:51:01,321,82,18,321,0,0,0,0,0
102988293558_10152758704163559,#ThrowbackThursday :),Flipkart Gaming,photo,https://www.facebook.com/FlipkartGaming/photos/a.275691082528555.56185.267116870052643/696913603739632/?type=3,2014-10-30 02:49:41,265,81,2,265,0,0,0,0,0
102988293558_10152756786748559,Charge your phones on the go with Mi Powerbanks!,Mi Powerbanks are available now on Flipkart!,link,http://dl.flipkart.com/dl/mobile-accessories/pr?p%5B0%5D=facets.brand%255B%255D%3DMi&p%5B1%5D=sort%3Drelevance&sid=tyy%2C4mr&q=mi+power+banks&ref=462ccb07-2d2d-454f-b23e-3c5a659c767f&cmpid=content_mobileaccessory_mibank_oct2014_pagepost_fb,2014-10-29 08:30:00,392,101,21,392,0,0,0,0,0
102988293558_10152756466653559,Here's something both comic fans and movie buffs will enjoy! Which movie are you most excited about? Check out our superhero action figures & comics to warm you up for the DC/Marvel bit.ly/Superheroes_toys... & bit.ly/SuperHeroesComics_fb,Timeline Photos,photo,https://www.facebook.com/flipkart/photos/a.397237208558.175559.102988293558/10152756451968559/?type=3,2014-10-29 04:06:14,220,129,29,220,0,0,0,0,0
