status_id,status_message,link_name,status_type,status_link,status_published,num_reactions,num_comments,num_shares,num_likes,num_loves,num_wows,num_hahas,num_sads,num_angrys
471784335392_132678723447063,An insider from  SnapDeal  just leaked the news of CWG contest. Stay tuned for more news.,,status,,2010-09-22 10:42:13,35,24,0,35,0,0,0,0,0
471784335392_10150293125540393,"SnapDeal is currently selling more than one voucher a minute, that is whopping lots of saving and zooming past the competitors. Thanks for the countless support from all the fans.",Timeline Photos,photo,https://www.facebook.com/Snapdeal/photos/a.10150210480210393.434702.471784335392/10150293125530393/?type=3,2010-09-22 09:28:35,64,10,0,64,0,0,0,0,0
471784335392_10150292971680393,Hum Tumhe itne offers denge ki tum samaj nahi paoge ki tum kharch kar rahe ho ki bacha rahe ho.,Timeline Photos,photo,https://www.facebook.com/Snapdeal/photos/a.10150210480210393.434702.471784335392/10150292971670393/?type=3,2010-09-22 02:54:35,337,76,0,337,0,0,0,0,0
471784335392_116028961788829,"SnapDeal Delhi, Noida, Defence Colony, Connaught Place, Rajouri Garden and Gurgaon: Savour the real taste of Mughlai Cuisine, Pay Rs 160 to enjoy Biryanis, Kebabs, Curries and more worth Rs 350 at Deez","Great deal to enjoy Biryanis, Kebabs, Curries and more - Snapdeal.com",link,http://www.snapdeal.com/deal-Delhi~NCR-deez,2010-09-22 00:42:55,13,13,0,13,0,0,0,0,0
471784335392_103935279669562,"SnapDeal Chandigarh, Mohali: Take extra care of your skin, Pay Rs 225 for Anti Tan facial and Fruit Bleach worth Rs 850 at Ada 'd' Style",Great deal on Anti Tan facial and Fruit Bleach - Snapdeal.com,link,http://www.snapdeal.com/deal-Chandigarh-ada3,2010-09-22 00:38:21,14,5,0,14,0,0,0,0,0
471784335392_110809152312849,"SnapDeal Mumbai, Ghatkopar, Santacruz, Baramati, Vashi, Satara, Borivali, Chembur and Mulund: Ever dreamed of being a Rockstar? Learn and unleash the Guitarist in you!! 92% off!! Pay Rs 99 for 4 Sessions of Guitar Classes worth Rs 1300 at Guitar Hall",Great deal to get 4 Sessions of Guitar Classes - Snapdeal.com,link,http://www.snapdeal.com/deal-Mumbai-guitar-hall2,2010-09-22 00:28:08,16,6,0,16,0,0,0,0,0
471784335392_160973877248970,"SnapDeal Kolkata, Salt Lake City: Re-Shape your body, Pay Rs 99 for one month workout session worth Rs 700 at PhysiomaX Gym",Great deal to get 1 month workout session - Snapdeal.com,link,http://www.snapdeal.com/deal-Kolkata-physiomax,2010-09-22 00:25:06,11,11,0,11,0,0,0,0,0
471784335392_156024341083153,"SnapDeal Bangalore, Niligiris: Delicious Offer! Pay just Rs.99 to get fresh homemade roasted almond Ooty chocolates delivered at your doorstep anywhere in Bangalore (Actual worth Rs.200)",Great deal to get fresh homemade roasted almond Ooty chocolates - Snapdeal.com,link,http://www.snapdeal.com/deal-Bangalore-ooty-chocolates,2010-09-22 00:23:04,11,2,0,11,0,0,0,0,0
471784335392_156122127739760,"SnapDeal Chennai, Velachery: Discover the power to amaze yourself, Pay Rs. 129 for 1 month workout session worth Rs. 2500 at Contours International - Women's health & fitness studios",Great deal to get 1 month workout session - Snapdeal.com,link,http://www.snapdeal.com/deal-Chennai-contours-chennai,2010-09-22 00:18:31,6,0,0,6,0,0,0,0,0
471784335392_120349158018274,"SnapDeal Hyderabad, Banjara Hills: Time to get a chic Hairstyle! Pay Rs 199 to get a new and stylish Haircut worth Rs 900 at Paris De Salon",Great deal to get a chic Hairstyle - Snapdeal.com,link,http://www.snapdeal.com/deal-Hyderabad-paris-de-salon2,2010-09-22 00:16:10,5,0,0,5,0,0,0,0,0
471784335392_161627123847838,"Delhi, it's time to move on to SnapDeal Delhi. Tomorrow we are going to move Mumbai to SnapDeal Mumbai.

Which city wants to be next - SnapDeal Pune or SnapDeal Bangalore?",,status,,2010-09-21 08:56:14,19,22,0,19,0,0,0,0,0
471784335392_161608223854875,"@SnapDeal Delhi, Rajouri Garden: Let's discover a sacred oasis that offers relaxation, nourishment and delight, Pay Rs 89 for Beauty & Hair services worth Rs 800 at Eden Wellness",Great deal for for Beauty & Hair services  - Snapdeal.com,link,http://www.snapdeal.com/deal-Delhi~NCR-eden-wellness,2010-09-21 00:44:45,13,0,0,13,0,0,0,0,0
471784335392_158884727471003,"@SnapDeal Mumbai, Vile Parle West: Re-energize your mind, body and soul with unique healing system at KRelax, Pay Rs 399 for a session of Thai Yoga Massage worth Rs 1000",Great deal on a session of Thai Yoga Massage - Snapdeal.com,link,http://www.snapdeal.com/deal-Mumbai-krelax3,2010-09-21 00:38:40,16,3,0,16,0,0,0,0,0
